,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model,A1_Expected_Annual_Damage,A1_Dike_Investment_Costs,A1_Expected_Number_of_Deaths,A2_Expected_Annual_Damage,A2_Dike_Investment_Costs,A2_Expected_Number_of_Deaths,A3_Expected_Annual_Damage,A3_Dike_Investment_Costs,A3_Expected_Number_of_Deaths,A4_Expected_Annual_Damage,A4_Dike_Investment_Costs,A4_Expected_Number_of_Deaths,A5_Expected_Annual_Damage,A5_Dike_Investment_Costs,A5_Expected_Number_of_Deaths,RfR Total Costs,Total_Expected_Annual_Damage,Total_Dike_Investment_Costs,Total_Expected_Number_of_Deaths
541,32,81.67852489957696,1.5,0.0057369841010763,285.18086016403026,10.0,0.2418575009161383,33.48030238886585,1.0,0.0319202883909449,120.78572943796566,1.0,0.8865644739292317,228.248614325144,1.0,0.3966426406894771,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1541,Policy 1,dikesnet,3506318404.3927155,0,1.724861696502677,155703636.063637,0,0.1045170777661465,2369402174.8351984,0,2.8958494059806386,0.0,0,0.0,0.0,0,0.0,0.0,6031424215.291551,0,4.725228180249462
712,40,314.39163899994264,10.0,0.2890708012444987,345.6909775701973,10.0,0.0315467171927701,229.4178877465289,10.0,0.0702120519707334,302.01609863974846,10.0,0.4630049432156598,73.08439264450853,1.5,0.6649804377049979,1.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1712,Policy 1,dikesnet,2793435980.246437,0,1.729225734212196,849863652.074432,0,0.6414261534168104,1533068547.7301018,0,2.318387888466813,0.0,0,0.0,0.0,0,0.0,0.0,5176368180.050971,0,4.68903977609582
136,7,319.8757057365968,1.5,0.3259165273455871,308.5577069771603,1.0,0.9505473795252042,325.8223797417694,10.0,0.0491694324764387,233.3302956148873,1.5,0.5637851201273741,114.86895926011356,10.0,0.085912200752098,2.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136,Policy 1,dikesnet,2997263421.041624,0,1.743958804019658,0.0,0,0.0,1971032899.386406,0,2.813443486616285,0.0,0,0.0,0.0,0,0.0,0.0,4968296320.42803,0,4.557402290635944
706,99,220.72090737400688,1.0,0.2374745352545375,257.0332920874393,1.5,0.6626882499711926,214.15505727099557,1.0,0.0062546774126491,245.78458014483084,1.0,0.9990375132251116,196.39017642593188,1.0,0.2430600945682011,2.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1706,Policy 1,dikesnet,2996328687.2404723,0,1.7432777462918545,0.0,0,0.0,1953874481.6053212,0,2.7748747185494347,0.0,0,0.0,0.0,0,0.0,0.0,4950203168.845794,0,4.518152464841289
121,57,64.97473073173546,1.0,0.3358120838615205,302.0702834966531,1.5,0.0854787910227358,187.07070265208205,1.0,0.147424063272824,97.7438537773642,1.5,0.476473092867008,289.487781113482,10.0,0.49476146105842,4.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1121,Policy 1,dikesnet,2244451845.1902657,0,1.460746789252537,744473103.5496432,0,0.6197007784678216,1794443264.3585634,0,2.890729418121592,0.0,0,0.0,0.0,0,0.0,0.0,4783368213.098473,0,4.97117698584195
36,113,115.3332452706997,10.0,0.3468301196361659,118.38430986446195,1.5,0.2639813816018636,257.6258024584736,1.5,0.0407550293471058,142.52104466978017,10.0,0.3087608077199543,269.52362357881543,1.5,0.5408934561017472,3.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036,Policy 1,dikesnet,2583052669.129035,0,1.4632030012364383,44831868.30705515,0,0.0346458433952553,2077280471.582277,0,2.9232896120582783,0.0,0,0.0,0.0,0,0.0,0.0,4705165009.018367,0,4.421138456689972
511,83,86.27203984484292,1.5,0.3092091883903608,327.86257044829847,10.0,0.7087476525133148,158.78216771116757,1.0,0.0480753623202857,186.29055265458936,10.0,0.7268880879777504,315.3537614138037,10.0,0.3682898328504443,2.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511,Policy 1,dikesnet,2675659981.25732,0,1.73883939149946,0.0,0,0.0,1808299278.227772,0,2.925857380521491,0.0,0,0.0,0.0,0,0.0,0.0,4483959259.485092,0,4.664696772020951
989,92,53.28342354614149,1.5,0.1371540707797636,244.5685318745623,1.5,0.3357234975239462,92.87257713578312,10.0,0.1684684748147427,123.20316773936771,1.0,0.8757825343391064,189.3944169386771,1.0,0.0166833737950656,1.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,Policy 1,dikesnet,2882414809.472525,0,1.6925429637802871,73976748.51016897,0,0.0609138356593557,1018306215.5389144,0,1.5360835748842718,0.0,0,0.0,469232883.2164663,0,0.3377795384006131,0.0,4443930656.738074,0,3.627319912724528
601,54,39.35097232601938,1.0,0.0890569734966626,240.23292881234485,1.0,0.7616850689716992,135.07750817458754,10.0,0.0870629257822834,176.47031400172085,1.0,0.6819507611005312,167.63844847160482,10.0,0.8319879521237428,1.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1601,Policy 1,dikesnet,2573886362.2485547,0,1.6993651040731428,9041299.194814552,0,0.0087875203149717,1802160830.645938,0,3.0048731733577965,0.0,0,0.0,0.0,0,0.0,0.0,4385088492.089308,0,4.713025797745911
512,83,254.2283106199971,1.0,0.1283825195595732,58.09669697461089,1.5,0.1101135147326923,320.9625106835068,1.5,0.0163511494511903,81.3543036947701,1.0,0.2734139405022957,174.27128542229997,1.0,0.4167640255502387,4.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1512,Policy 1,dikesnet,2675659981.25732,0,1.73883939149946,16478403.346741302,0,0.0137248380787632,1666034749.1173203,0,2.637907799866148,0.0,0,0.0,0.0,0,0.0,0.0,4358173133.721381,0,4.390472029444371
185,7,311.7037860108278,1.0,0.3951976932228558,171.7243657151454,1.0,0.1369067088174325,291.61631265785934,10.0,0.1266489780102318,294.79658569740377,1.5,0.0195506947220169,265.26939725791345,1.0,0.0996874076131425,3.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1185,Policy 1,dikesnet,1435002177.5295508,0,0.8316086542227731,677322048.643671,0,0.5004564848830049,2141266309.721665,0,3.063144405561511,76278517.13023227,0,0.0189393505146122,0.0,0,0.0,0.0,4329869053.025119,0,4.414148895181901
579,47,83.35372001684775,10.0,0.108053233406212,239.46193770947272,1.0,0.1248557284069867,224.58828413046493,1.0,0.1536649546186519,39.13525641512002,1.5,0.1955986052968618,116.0265410108508,1.0,0.1679383138437736,1.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1579,Policy 1,dikesnet,3037687171.772722,0,1.7122819574049313,252509012.24817884,0,0.1887764230859161,885897303.065965,0,1.2561419976687094,0.0,0,0.0,0.0,0,0.0,0.0,4176093487.086866,0,3.157200378159557
6,59,277.9771105414193,10.0,0.3060691277727434,290.710498110026,1.5,0.0947213739013849,302.5700313583177,1.5,0.1281810712696563,193.3861889418235,1.0,0.953542937176952,304.48191507064445,1.5,0.8062172409208939,1.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006,Policy 1,dikesnet,2806106301.360388,0,1.7390630099875852,163853892.31802237,0,0.1266994203254318,1175862264.701893,0,1.7804794610247852,0.0,0,0.0,0.0,0,0.0,0.0,4145822458.380303,0,3.6462418913378025
62,3,182.6185665081796,1.5,0.0594129965495502,270.87160220016835,1.5,0.8921499280407039,138.34396089657048,1.5,0.0107537490554136,96.53783359674377,1.5,0.3666651494044362,41.54243348245477,1.0,0.0614533384681807,4.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1062,Policy 1,dikesnet,2492772709.599814,0,1.7401786155790258,0.0,0,0.0,1633661341.9998617,0,2.790630299250893,0.0,0,0.0,0.0,0,0.0,0.0,4126434051.599676,0,4.530808914829919
370,11,248.88107680819243,1.5,0.3421705218138319,163.58505693167157,1.5,0.3397864075827859,241.75538230319356,10.0,0.0380679040633138,256.8431263262152,1.0,0.8611542119106981,338.9213446009411,1.0,0.5921966577029755,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370,Policy 1,dikesnet,2304127400.913974,0,1.4781675761798865,0.0,0,0.0,1817995935.892628,0,2.874003589855503,0.0,0,0.0,0.0,0,0.0,0.0,4122123336.806602,0,4.35217116603539
918,97,102.42929357792872,10.0,0.1762749109325624,189.81457415556088,1.0,0.4517944525167734,165.31301307452534,10.0,0.1058235557843201,189.27565027099985,1.5,0.6961542427727707,213.6321736339953,10.0,0.6526015415032679,2.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1918,Policy 1,dikesnet,2794567700.875475,0,1.7301044490819295,20895452.37139416,0,0.0180857006513322,1197775067.1702456,0,1.8493295144029167,0.0,0,0.0,0.0,0,0.0,0.0,4013238220.4171143,0,3.597519664136178
625,30,73.83486998561946,1.5,0.0753652395134533,269.13528751339624,1.0,0.3298875498602485,56.59730515584339,1.0,0.0945534814583324,77.2969460971082,10.0,0.0404246311384029,319.09478700806994,10.0,0.9190239663243994,3.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1625,Policy 1,dikesnet,2348981810.5790567,0,1.7360096338237485,58645926.28380381,0,0.0601685447562817,1568097384.434254,0,2.884322115939732,31665755.06428895,0,0.0131630809370703,0.0,0,0.0,0.0,4007390876.361404,0,4.693663375456832
573,113,49.59544674057213,1.5,0.3201823059141938,168.8762931888444,10.0,0.4096049013480963,131.8707747466246,10.0,0.0124018186554895,255.00080200887876,1.5,0.8210083360518021,328.6707081978232,1.0,0.5364708116578938,2.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573,Policy 1,dikesnet,2314916007.178528,0,1.7044649578917523,45912080.78120799,0,0.0477642261693449,1617243745.7531252,0,3.0046850209348133,0.0,0,0.0,0.0,0,0.0,0.0,3978071833.7128606,0,4.75691420499591
234,33,129.04119944337964,1.5,0.2797729467142341,284.16386178632007,10.0,0.5154520215583802,275.9174531455284,10.0,0.0743276916964055,163.4552829466148,1.5,0.0697791703726612,303.20768926914093,10.0,0.0270671287739647,4.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234,Policy 1,dikesnet,2371465096.465298,0,1.7484194256144303,2102407.5480350144,0,0.0021674169601226,1569172194.7636657,0,2.85006441608648,553575.3302881513,0,0.0002134052824381,0.0,0,0.0,0.0,3943293274.107287,0,4.600864663943471
990,80,68.04543351310636,10.0,0.2984864089105742,327.26131558668885,1.0,0.3594692045012702,159.4366050970729,10.0,0.1713853927933215,37.12815575660338,1.5,0.962803022924104,321.23070566383365,10.0,0.3193526621991026,3.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,Policy 1,dikesnet,2759717733.56762,0,1.7030546434156075,54072894.09154006,0,0.0466819572856961,1099682263.556765,0,1.7222669548343608,0.0,0,0.0,0.0,0,0.0,0.0,3913472891.2159247,0,3.4720035555356645
32,69,45.00450635124795,1.5,0.3633957706575346,86.8565812879642,1.0,0.8574432033792125,198.8371665425701,10.0,0.0170332377841965,89.17427063676563,10.0,0.3368321880921499,94.04101926062732,1.5,0.6823445580764604,1.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,Policy 1,dikesnet,1879467715.777361,0,1.1817943426621405,9749442.555046229,0,0.0089142962875488,1973276451.0353997,0,3.1113902439498773,0.0,0,0.0,0.0,0,0.0,0.0,3862493609.367807,0,4.302098882899567
503,43,40.90665775780829,1.5,0.1759493109256352,162.60563381511838,10.0,0.3796301381509293,30.82030657167448,10.0,0.2386042359544936,272.7538401238022,10.0,0.671407172678895,63.03179549843275,10.0,0.5131605505572048,1.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503,Policy 1,dikesnet,2931183222.8495955,0,1.7286024751647022,89078964.21186721,0,0.0738725928386912,841415186.9471214,0,1.292423608841982,0.0,0,0.0,0.0,0,0.0,0.0,3861677374.008584,0,3.0948986768453755
800,86,78.20443670308359,10.0,0.0040643243219706,326.3103265569483,1.0,0.0667863109251577,129.92175829350862,1.5,0.5851927121390536,327.29287166411024,10.0,0.3271120800173259,208.1656695762822,10.0,0.0003596994014127,2.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,Policy 1,dikesnet,2660526497.152373,0,1.7265182713445686,436931974.57426965,0,0.3643701813895252,0.0,0,0.0,0.0,0,0.0,718992345.8147947,0,0.5509085491355514,0.0,3816450817.541437,0,2.6417970018696453
557,111,33.10945769214031,10.0,0.1042767017838717,250.44930456800583,1.0,0.8110237253189768,61.09711471405084,1.5,0.3227405518943785,157.62940070058804,1.0,0.0020129174371636,98.3785624681954,1.0,0.5795028222147031,1.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1557,Policy 1,dikesnet,3205740027.166652,0,1.7028521891537665,11302078.471413394,0,0.0088777651302732,438690383.0601372,0,0.6209691396675062,147481244.55317003,0,0.0441080606480082,0.0,0,0.0,0.0,3803213733.251373,0,2.3768071545995544
664,90,66.38474406687126,1.5,0.271373827991859,192.57590227886337,1.0,0.7498565070492593,108.98107139330132,10.0,0.175431690457146,126.97536546238535,1.0,0.6287396183140433,49.72620088803683,1.5,0.6351759011173457,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1664,Policy 1,dikesnet,2903142238.3135204,0,1.707865398511883,2708941.785976497,0,0.0023124878161373,883437062.3989959,0,1.336627764441321,0.0,0,0.0,0.0,0,0.0,0.0,3789288242.4984927,0,3.046805650769341
60,78,46.42561654048384,1.5,0.3330286073986787,150.1981529457994,10.0,0.6579180246277773,258.22276215259905,10.0,0.1146581386133229,74.68562937916755,10.0,0.0497411585284758,292.3162390951075,10.0,0.6908717206504359,3.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060,Policy 1,dikesnet,2210542686.248876,0,1.7277249465102376,17116187.981658183,0,0.0193505269598048,1530732412.1843898,0,3.014384488693409,8500808.222179886,0,0.0034029333120042,0.0,0,0.0,0.0,3766892094.637104,0,4.764862895475456
347,19,87.04211540409409,1.0,0.2114544389583867,165.0297306490685,1.0,0.3510768431040172,104.04009676187844,1.5,0.0761714282692603,175.97749294816313,10.0,0.1223922141330079,333.70081200711064,1.0,0.4489938371724665,2.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1347,Policy 1,dikesnet,2209980835.0849614,0,1.727174095500224,33577875.81301387,0,0.0365798216811427,1491511776.335894,0,2.8949852088475745,0.0,0,0.0,0.0,0,0.0,0.0,3735070487.2338696,0,4.658739126028941
915,84,323.7732151251178,10.0,0.365751321387817,265.4836502039406,10.0,0.6920816212081463,253.98249459845837,1.5,0.1790156950821473,334.40523658129405,1.0,0.0563019770804762,291.2598531063616,1.5,0.6776356632616709,1.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1915,Policy 1,dikesnet,2032783948.2221785,0,1.1625352806081453,0.0,0,0.0,1614454252.5380416,0,2.301614733417788,57960498.80260588,0,0.0191206676099851,0.0,0,0.0,0.0,3705198699.5628257,0,3.483270681635918
51,3,58.04938221923258,1.0,0.0961640436606354,57.53065249485606,1.0,0.7904859634008323,292.033179791302,10.0,0.5682174967260869,36.96791752811129,1.5,0.15767879739589,199.75755969822515,10.0,0.4702089206309647,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051,Policy 1,dikesnet,3531131347.734604,0,1.7401786155790258,12109394.723341849,0,0.0087006483193185,52242713.93606121,0,0.0704689878225936,68177002.25435108,0,0.0230542251784038,0.0,0,0.0,0.0,3663660458.6483583,0,1.842402476899342
786,116,175.1749283722578,10.0,0.2769453768179604,241.86960066887477,1.5,0.8109466638974777,77.95342040937638,10.0,0.0613814972919092,142.89078272484005,10.0,0.3743252819865557,191.89820990140333,10.0,0.4693168026515911,4.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1786,Policy 1,dikesnet,2304141551.4039154,0,1.6863216182480043,0.0,0,0.0,1327620631.0708494,0,2.394278197437876,0.0,0,0.0,0.0,0,0.0,0.0,3631762182.474765,0,4.080599815685881
476,62,38.3802691367537,1.5,0.0283789339698553,211.96905205409547,1.5,0.426008438925366,207.44672305857856,1.5,0.2523280605923036,79.63493602755717,10.0,0.9329329602504524,76.5417131713643,1.5,0.4346802951194112,3.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1476,Policy 1,dikesnet,2803774149.04482,0,1.7372523047765518,71929807.7066063,0,0.0630761964006929,720440103.3921335,0,1.166634197394389,0.0,0,0.0,0.0,0,0.0,0.0,3596144060.1435595,0,2.966962698571634
662,123,203.38730101468929,1.5,0.1960926089896514,207.9976173709427,1.5,0.5518192064401762,197.3661368090628,1.5,0.1925521526952288,174.3845096621311,10.0,0.4561316812157746,102.18006978614136,10.0,0.5384756885826966,1.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1662,Policy 1,dikesnet,3285100954.4952936,0,1.7558863426546123,0.0,0,0.0,260547246.43432823,0,0.3512256244722478,0.0,0,0.0,0.0,0,0.0,0.0,3545648200.9296217,0,2.10711196712686
692,40,198.14052281169813,10.0,0.0861271815859572,274.88175596062945,1.5,0.0382045961259531,269.9248587356128,1.5,0.6186822934608155,196.35153333705884,1.0,0.7215136981816694,33.347902277320976,10.0,0.8050281058631175,1.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1692,Policy 1,dikesnet,3245214608.3714767,0,1.729225734212196,233833082.7452173,0,0.1545011241764456,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3479047691.116694,0,1.8837268583886415
724,52,173.76490722030016,1.5,0.0708543511435624,165.10488200963923,1.0,0.4940617861235561,164.16566477490872,10.0,0.1385445694010549,224.4533068083421,1.0,0.7813366187803358,278.65436767252675,1.0,0.3487789830851402,1.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1724,Policy 1,dikesnet,3193726623.6768446,0,1.6948286332423792,0.0,0,0.0,260988383.05849832,0,0.352135271734218,0.0,0,0.0,0.0,0,0.0,0.0,3454715006.735343,0,2.046963904976597
513,24,330.57737634130183,1.5,0.071284755780581,85.82206144125306,1.0,0.5115961433776643,50.15683767246699,1.0,0.0111531035195023,349.618528389325,1.5,0.6407954682694811,327.6730026976955,10.0,0.6849587576133022,1.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1513,Policy 1,dikesnet,2679663405.195052,0,1.7420991233284753,0.0,0,0.0,730946531.7965704,0,1.1560182722446632,0.0,0,0.0,0.0,0,0.0,0.0,3410609936.9916224,0,2.8981173955731387
404,70,178.321660257407,1.0,0.3801247886953977,193.6230277280549,1.5,0.4909369021205013,341.0860063643911,1.0,0.1116982700840405,166.78908114471307,10.0,0.5883873554125839,259.1108692467983,10.0,0.3126053923903703,1.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1404,Policy 1,dikesnet,1672127723.6590004,0,1.1847568113716918,0.0,0,0.0,1736450272.980435,0,3.067958928566342,0.0,0,0.0,0.0,0,0.0,0.0,3408577996.639436,0,4.252715739938034
631,128,196.02729897840584,1.5,0.0471696939567171,203.91002068524213,10.0,0.7553714465120478,147.69783676508052,1.0,0.1229075133551581,102.81443896401966,1.5,0.6127953171675001,148.2719354151245,1.5,0.356595268089567,1.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631,Policy 1,dikesnet,3052282203.275206,0,1.7226187000026378,0.0,0,0.0,330961032.68153554,0,0.4671566203955699,0.0,0,0.0,0.0,0,0.0,0.0,3383243235.956742,0,2.1897753203982075
361,24,124.61872819715748,1.0,0.222006341840254,344.85092324791106,1.5,0.6737247244731587,160.4811554643724,10.0,0.3894320329749446,279.23904067613,1.5,0.9480681230135488,152.4856294995172,1.5,0.2524289485063663,2.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1361,Policy 1,dikesnet,3264476628.910992,0,1.7420991233284753,0.0,0,0.0,94525089.90037271,0,0.1342013969135752,0.0,0,0.0,23886455.277166955,0,0.0171186993852919,0.0,3382888174.088531,0,1.8934192196273425
602,8,96.86914725504566,1.5,0.1172406056094992,85.11340798342648,1.5,0.2942988907677341,64.17012624741307,10.0,0.4660107285067907,30.417106172212524,1.0,0.0652944404209531,58.44978764324717,10.0,0.2697211532337132,2.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,Policy 1,dikesnet,3235749314.176118,0,1.7229004304292437,68754955.94153786,0,0.0504547562275084,0.0,0,0.0,61340978.73007561,0,0.0207907865820245,3130659.086676989,0,0.0022391444653373,0.0,3368975907.9344087,0,1.796385117704114
33,54,291.971709723391,1.5,0.0452718647519371,38.01445240753675,1.5,0.8423679033699611,218.13212394319768,10.0,0.0806648236338804,237.6203024251029,1.0,0.4627363339847959,297.375961192274,1.5,0.7649760183750719,1.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,Policy 1,dikesnet,3200518837.6393905,0,1.6993651040731428,0.0,0,0.0,158309796.84422415,0,0.205926288369699,0.0,0,0.0,0.0,0,0.0,0.0,3358828634.4836144,0,1.9052913924428416
